1,none,minecraft:mushroom_fields, MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,beach,minecraft:beach,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,beach,minecraft:snowy_beach,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,none,minecraft:stony_shore,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,minecraft:forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,atmospheric:laurel_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,autumnity:maple_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,environmental:blossom_woods,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,minecraft:birch_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,minecraft:flower_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,minecraft:old_growth_birch_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,forest,minecraft:windswept_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,plains,minecraft:plains,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,plains,autumnity:pumpkin_fields,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,plains,environmental:blossom_valleys,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,plains,minecraft:meadow,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,plains,minecraft:sunflower_plains,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,river,minecraft:river,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,icy,minecraft:snowy_plains,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,icy,minecraft:frozen_river,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,icy,minecraft:snowy_taiga,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,icy,minecraft:ice_spikes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,taiga,minecraft:taiga,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,taiga,environmental:pine_barrens,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,taiga,environmental:snowy_pine_barrens,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,taiga,minecraft:old_growth_pine_taiga,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,minecraft:desert,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:snowy_scrubland,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:scrubland,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:rocky_dunes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:petrified_dunes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:dunes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:flourishing_dunes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,desert,atmospheric:spiny_thicket,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,badlands,minecraft:badlands,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,badlands,minecraft:wooded_badlands,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,minecraft:jungle,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,atmospheric:rainforest_basin,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,atmospheric:rainforest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,atmospheric:sparse_rainforest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,atmospheric:kousa_jungle,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,minecraft:sparse_jungle,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,jungle,minecraft:bamboo_jungle,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,swamp,minecraft:swamp,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,swamp,environmental:marsh,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,swamp,minecraft:mangrove_swamp,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:lukewarm_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:deep_cold_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:cold_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:deep_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,ocean,minecraft:warm_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,frozen_ocean,minecraft:frozen_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,dark_forest,minecraft:dark_forest,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,dark_forest,atmospheric:aspen_parkland,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:frozen_peaks,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:windswept_hills,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:windswept_gravelly_hills,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:grove,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:jagged_peaks,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:stony_peaks,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,mountains,minecraft:snowy_slopes,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,lush_caves,minecraft:lush_caves,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,none,galosphere:crystal_canyons,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,none,galosphere:lichen_caves,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,none,minecraft:dripstone_caves,MONSTER, born_in_chaos_v1:decrepit_skeleton,10,2,3
1,savanna, minecraft:savanna, MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,savanna, minecraft:savanna_plateau, MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,savanna, minecraft:windswept_savanna, MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,none,minecraft:mushroom_fields, MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,beach,minecraft:beach,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,beach,minecraft:snowy_beach,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,none,minecraft:stony_shore,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,minecraft:forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,atmospheric:laurel_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,autumnity:maple_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,environmental:blossom_woods,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,minecraft:birch_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,minecraft:flower_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,forest,minecraft:windswept_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,plains,minecraft:plains,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,plains,autumnity:pumpkin_fields,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,plains,environmental:blossom_valleys,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,plains,minecraft:meadow,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,plains,minecraft:sunflower_plains,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,river,minecraft:river,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,icy,minecraft:snowy_plains,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,icy,minecraft:frozen_river,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,icy,minecraft:snowy_taiga,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,icy,minecraft:ice_spikes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,taiga,minecraft:taiga,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,taiga,environmental:pine_barrens,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,minecraft:desert,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:scrubland,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:rocky_dunes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:petrified_dunes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:dunes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,desert,atmospheric:spiny_thicket,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,badlands,minecraft:badlands,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,badlands,minecraft:wooded_badlands,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,minecraft:jungle,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,atmospheric:rainforest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,minecraft:sparse_jungle,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,swamp,minecraft:swamp,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,swamp,environmental:marsh,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:cold_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:deep_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,ocean,minecraft:warm_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,dark_forest,minecraft:dark_forest,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:frozen_peaks,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:windswept_hills,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:grove,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:jagged_peaks,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:stony_peaks,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,mountains,minecraft:snowy_slopes,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,lush_caves,minecraft:lush_caves,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,none,galosphere:crystal_canyons,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,none,galosphere:lichen_caves,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,none,minecraft:dripstone_caves,MONSTER, creeperoverhaul:cave_creeper,20,1,1
1,savanna, minecraft:savanna, MONSTER, dungeons_mobs:necromancer,20,1,1
1,savanna, minecraft:savanna_plateau, MONSTER, dungeons_mobs:necromancer,20,1,1
1,savanna, minecraft:windswept_savanna, MONSTER, dungeons_mobs:necromancer,20,1,1
1,none,minecraft:mushroom_fields, MONSTER, dungeons_mobs:necromancer,20,1,1
1,beach,minecraft:beach,MONSTER, dungeons_mobs:necromancer,20,1,1
1,beach,minecraft:snowy_beach,MONSTER, dungeons_mobs:necromancer,20,1,1
1,none,minecraft:stony_shore,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,minecraft:forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,atmospheric:laurel_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,autumnity:maple_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,environmental:blossom_woods,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,minecraft:birch_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,minecraft:flower_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,minecraft:old_growth_birch_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,forest,minecraft:windswept_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,plains,minecraft:plains,MONSTER, dungeons_mobs:necromancer,20,1,1
1,plains,autumnity:pumpkin_fields,MONSTER, dungeons_mobs:necromancer,20,1,1
1,plains,environmental:blossom_valleys,MONSTER, dungeons_mobs:necromancer,20,1,1
1,plains,minecraft:meadow,MONSTER, dungeons_mobs:necromancer,20,1,1
1,plains,minecraft:sunflower_plains,MONSTER, dungeons_mobs:necromancer,20,1,1
1,river,minecraft:river,MONSTER, dungeons_mobs:necromancer,20,1,1
1,icy,minecraft:snowy_plains,MONSTER, dungeons_mobs:necromancer,20,1,1
1,icy,minecraft:frozen_river,MONSTER, dungeons_mobs:necromancer,20,1,1
1,icy,minecraft:snowy_taiga,MONSTER, dungeons_mobs:necromancer,20,1,1
1,icy,minecraft:ice_spikes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,taiga,minecraft:taiga,MONSTER, dungeons_mobs:necromancer,20,1,1
1,taiga,environmental:pine_barrens,MONSTER, dungeons_mobs:necromancer,20,1,1
1,taiga,environmental:snowy_pine_barrens,MONSTER, dungeons_mobs:necromancer,20,1,1
1,taiga,minecraft:old_growth_pine_taiga,MONSTER, dungeons_mobs:necromancer,20,1,1
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,minecraft:desert,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:snowy_scrubland,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:scrubland,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:rocky_dunes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:petrified_dunes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:dunes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:flourishing_dunes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,desert,atmospheric:spiny_thicket,MONSTER, dungeons_mobs:necromancer,20,1,1
1,badlands,minecraft:badlands,MONSTER, dungeons_mobs:necromancer,20,1,1
1,badlands,minecraft:wooded_badlands,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,minecraft:jungle,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,atmospheric:rainforest_basin,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,atmospheric:rainforest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,atmospheric:sparse_rainforest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,atmospheric:kousa_jungle,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,minecraft:sparse_jungle,MONSTER, dungeons_mobs:necromancer,20,1,1
1,jungle,minecraft:bamboo_jungle,MONSTER, dungeons_mobs:necromancer,20,1,1
1,swamp,minecraft:swamp,MONSTER, dungeons_mobs:necromancer,20,1,1
1,swamp,environmental:marsh,MONSTER, dungeons_mobs:necromancer,20,1,1
1,swamp,minecraft:mangrove_swamp,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:lukewarm_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:deep_cold_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:cold_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:deep_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,ocean,minecraft:warm_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,frozen_ocean,minecraft:frozen_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,frozen_ocean,minecraft:deep_frozen_ocean,MONSTER, dungeons_mobs:necromancer,20,1,1
1,dark_forest,minecraft:dark_forest,MONSTER, dungeons_mobs:necromancer,20,1,1
1,dark_forest,atmospheric:aspen_parkland,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:frozen_peaks,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:windswept_hills,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:windswept_gravelly_hills,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:grove,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:jagged_peaks,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:stony_peaks,MONSTER, dungeons_mobs:necromancer,20,1,1
1,mountains,minecraft:snowy_slopes,MONSTER, dungeons_mobs:necromancer,20,1,1
1,lush_caves,minecraft:lush_caves,MONSTER, dungeons_mobs:necromancer,20,1,1
1,none,galosphere:crystal_canyons,MONSTER, dungeons_mobs:necromancer,20,1,1
1,none,galosphere:lichen_caves,MONSTER, dungeons_mobs:necromancer,20,1,1
1,none,minecraft:dripstone_caves,MONSTER, dungeons_mobs:necromancer,20,1,1
1,savanna, minecraft:savanna, MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,savanna, minecraft:savanna_plateau, MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,savanna, minecraft:windswept_savanna, MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,none,minecraft:mushroom_fields, MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,beach,minecraft:beach,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,beach,minecraft:snowy_beach,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,none,minecraft:stony_shore,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,minecraft:forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,atmospheric:laurel_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,autumnity:maple_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,environmental:blossom_woods,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,minecraft:birch_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,minecraft:flower_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,minecraft:old_growth_birch_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,forest,minecraft:windswept_forest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,plains,minecraft:plains,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,plains,autumnity:pumpkin_fields,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,plains,environmental:blossom_valleys,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,plains,minecraft:meadow,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,plains,minecraft:sunflower_plains,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,river,minecraft:river,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,icy,minecraft:snowy_plains,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,icy,minecraft:frozen_river,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,icy,minecraft:snowy_taiga,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,icy,minecraft:ice_spikes,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,taiga,minecraft:taiga,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,taiga,environmental:pine_barrens,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,taiga,environmental:snowy_pine_barrens,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,taiga,minecraft:old_growth_pine_taiga,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,taiga,minecraft:old_growth_spruce_taiga,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,minecraft:desert,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:snowy_scrubland,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:scrubland,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:rocky_dunes,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:petrified_dunes,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:dunes,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:flourishing_dunes,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,desert,atmospheric:spiny_thicket,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,badlands,minecraft:badlands,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,badlands,minecraft:wooded_badlands,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,minecraft:jungle,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,atmospheric:rainforest_basin,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,atmospheric:rainforest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,atmospheric:sparse_rainforest,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,atmospheric:sparse_rainforest_basin,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,atmospheric:kousa_jungle,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,minecraft:sparse_jungle,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,jungle,minecraft:bamboo_jungle,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,swamp,minecraft:swamp,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,swamp,environmental:marsh,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,swamp,minecraft:mangrove_swamp,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:lukewarm_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:deep_lukewarm_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:deep_cold_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:cold_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:deep_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,ocean,minecraft:warm_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
1,frozen_ocean,minecraft:frozen_ocean,MONSTER, dungeons_mobs:skeleton_vanguard,20,1,2
