1, none, minecraft:the_void, MONSTER, iter_rpg:air_elemental, 12, 1, 2
1158, forest, minecraft:old_growth_birch_forest, MONSTER, majruszsdifficulty:tank, 10, 1, 1
1159, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1160, forest, minecraft:old_growth_birch_forest, MONSTER, iter_rpg:spiderling, 10, 3, 5
1161, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1162, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1163, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1164, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
1165, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1166, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
1167, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1168, forest, minecraft:old_growth_birch_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
1169, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1170, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1171, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1172, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1173, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1174, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1175, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1176, forest, minecraft:old_growth_birch_forest, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
1177, forest, minecraft:old_growth_birch_forest, MONSTER, epicsamurai:enenra, 10, 1, 2
1178, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1179, forest, minecraft:old_growth_birch_forest, MONSTER, iter_rpg:bloated, 10, 1, 1
1180, forest, minecraft:old_growth_birch_forest, MONSTER, iter_rpg:void_elemental, 10, 1, 1
1181, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1182, forest, minecraft:old_growth_birch_forest, MONSTER, iter_rpg:water_elemental, 16, 1, 2
1183, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1184, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1185, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1186, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1187, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1188, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1189, forest, minecraft:old_growth_birch_forest, MONSTER, meetyourfight:bellringer, 10, 1, 1
1190, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 40, 4, 4
1191, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 40, 4, 4
1192, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snail, 10, 2, 3
1193, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:snake, 10, 1, 1
1194, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:bear, 10, 1, 2
1195, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:deer, 10, 1, 3
1196, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:cardinal, 10, 1, 4
1197, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:robin, 10, 1, 4
1198, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:butterfly, 10, 1, 3
1199, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:fox, 10, 2, 4
1200, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:rabbit, 10, 2, 3
1201, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:lizard, 15, 1, 2
1202, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 40, 2, 4
1203, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 40, 2, 4
1204, forest, minecraft:old_growth_birch_forest, CREATURE, environmental:deer, 16, 4, 4
1205, forest, minecraft:old_growth_birch_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1206, forest, minecraft:old_growth_birch_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
1207, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1208, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1209, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1210, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1211, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
1212, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1213, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1214, forest, minecraft:old_growth_birch_forest, CREATURE, goodall:songbird, 10, 1, 3
1215, forest, minecraft:old_growth_birch_forest, CREATURE, goodall:deer, 15, 1, 1
1216, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 40, 1, 1
1217, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 40, 4, 8
1218, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 40, 4, 8
1219, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 40, 4, 8
1220, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 40, 4, 8
1221, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
1222, forest, minecraft:old_growth_birch_forest, AMBIENT, naturalist:firefly, 10, 2, 3
1223, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1224, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1225, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1226, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1227, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
1228, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
1229, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
1230, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
1231, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
1232, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
1233, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
1234, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1235, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1236, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
1237, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
1238, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1239, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
1240, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1241, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1242, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1243, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
1244, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1245, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
1246, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1247, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1248, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1249, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1250, taiga, minecraft:old_growth_pine_taiga, MONSTER, rottencreatures:undead_miner, 20, 1, 4
1251, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:air_elemental, 12, 1, 2
1252, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1253, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1254, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1255, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:scallop, 32, 1, 6
1256, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:ghoul, 25, 2, 5
1257, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling, 80, 1, 1
1258, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise, 80, 2, 4
1259, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
1260, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:giant_spider, 10, 1, 1
1261, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1262, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
1263, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1264, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:illusioner, 10, 1, 1
1265, taiga, minecraft:old_growth_pine_taiga, MONSTER, majruszsdifficulty:tank, 10, 1, 1
1266, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1267, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:spiderling, 10, 3, 5
1268, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1269, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1270, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1271, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1272, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:revenant, 25, 5, 8
1273, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
1274, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1275, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
1276, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1277, taiga, minecraft:old_growth_pine_taiga, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
1278, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1279, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1280, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1281, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1282, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1283, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
1284, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
1285, taiga, minecraft:old_growth_pine_taiga, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
1286, taiga, minecraft:old_growth_pine_taiga, MONSTER, epicsamurai:enenra, 10, 1, 2
1287, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1288, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:bloated, 10, 1, 1
1289, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:void_elemental, 10, 1, 1
1290, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1291, taiga, minecraft:old_growth_pine_taiga, MONSTER, iter_rpg:water_elemental, 16, 1, 2
1292, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1293, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
1294, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
1295, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1296, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1297, taiga, minecraft:old_growth_pine_taiga, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1298, taiga, minecraft:old_growth_pine_taiga, MONSTER, meetyourfight:bellringer, 10, 1, 1
1299, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1300, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1301, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 2, 4
1302, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bear, 10, 1, 2
1303, taiga, minecraft:old_growth_pine_taiga, CREATURE, naturalist:bluejay, 10, 1, 4
1304, taiga, minecraft:old_growth_pine_taiga, CREATURE, goodall:grizzly_bear, 10, 1, 2
1305, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1306, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1307, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1308, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1309, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1310, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1311, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1312, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1313, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1314, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1315, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
1316, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
1317, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
1318, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
1319, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
1320, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
1321, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
1322, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1323, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1324, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
1325, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
1326, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1327, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
1328, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1329, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1330, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1331, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
1332, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1333, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
1334, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1335, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1336, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1337, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1338, taiga, minecraft:old_growth_spruce_taiga, MONSTER, rottencreatures:undead_miner, 20, 1, 4
1339, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:air_elemental, 12, 1, 2
1340, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
1341, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
1342, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1343, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:scallop, 32, 1, 6
1344, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:ghoul, 25, 2, 5
1345, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:stoneling, 80, 1, 1
1346, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:toretoise, 80, 2, 4
1347, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
1348, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:giant_spider, 10, 1, 1
1349, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1350, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
1351, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1352, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:illusioner, 10, 1, 1
1353, taiga, minecraft:old_growth_spruce_taiga, MONSTER, majruszsdifficulty:tank, 10, 1, 1
1354, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1355, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:spiderling, 10, 3, 5
1356, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1357, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1358, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1359, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1360, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
1361, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1362, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
1363, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
1364, taiga, minecraft:old_growth_spruce_taiga, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
1365, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
1366, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
1367, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1368, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1369, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1370, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
1371, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
1372, taiga, minecraft:old_growth_spruce_taiga, MONSTER, dungeons_mobs:necromancer, 10, 1, 1
1373, taiga, minecraft:old_growth_spruce_taiga, MONSTER, epicsamurai:enenra, 10, 1, 2
1374, taiga, minecraft:old_growth_spruce_taiga, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1375, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:bloated, 10, 1, 1
1376, taiga, minecraft:old_growth_spruce_taiga, MONSTER, iter_rpg:void_elemental, 10, 1, 1
